"projectID";"topic";"title"
"101100494";"HORIZON-EIE-2022-SCALEUP-01-01";"Expanding Entrepreneurial Ecosystems"
"101094391";"HORIZON-WIDERA-2022-ERA-01-81";"Support to the implementation of inclusive gender equality plans"
"101061700";"HORIZON-CL2-2021-TRANSFORMATIONS-01-07";"Upgrading Independent Knowledge on Contemporary China in Europe"
"101059986";"HORIZON-CL2-2021-HERITAGE-02-01";"Mobilising the network of National Contact Points in Cluster 2"
"101180096";"HORIZON-CL2-2023-SSAH-STEM-PRES-IBA";"Presidency event (BE) - Conference ‘Combining SSAH and STEM expertise in evidence-informed policymaking’"
"101178191";"HORIZON-CL2-2024-DEMOCRACY-01-10";"Political participation in multilingual spaces"
"101112280";"HORIZON-CL2-2022-DEMOCRACY-02-01";"Network for innovative solutions for the future of democracy"
"101052304";"HORIZON-HORIZONTAL-2021-INDICATORS-IBA";"Development of indicators & econometric analysis on R&I performance"
"101178821";"HORIZON-CL2-2024-DEMOCRACY-01-10";"Political participation in multilingual spaces"
"101177310";"HORIZON-CL2-2024-DEMOCRACY-01-03";"What is the long-term impact of rule of law and other European values on socio-economic outcomes?"
"101060749";"HORIZON-CL2-2021-DEMOCRACY-01-03";"Feminisms for a new age of democracy"
"101094190";"HORIZON-CL2-2022-DEMOCRACY-01-08";"Representative democracy in flux"
"101178684";"HORIZON-CL2-2024-DEMOCRACY-01-02";"Multilevel governance in times of digital and climate transitions"
"101121200";"HORIZON-CL3-2022-FCT-01-04";"Public spaces are protected while respecting privacy and avoiding mass surveillance"
"101094340";"HORIZON-WIDERA-2022-ERA-01-10";"Support for policy makers – Programme level collaboration between national R&I programmes"
"101193504";"HORIZON-EIE-2024-CONNECT-01-02";"Startup Europe"
"101188045";"HORIZON-INFRA-2024-EOSC-01-02";"Supporting the EOSC Partnership in further consolidating the coordination and sustainability of the EOSC ecosystem"
"101188315";"HORIZON-WIDERA-2024-ERA-01-01";"Programme level collaboration between national R&I policy-makers"
"101119681";"HORIZON-CL3-2022-CS-01-01";"Improved monitoring of threats, intrusion detection and response in complex and heterogeneous digital systems and infrastructures"
"101135215";"HORIZON-CL4-2023-SPACE-01-12";"Future Space Ecosystem and Enabling Technologies"
"101135855";"HORIZON-CL4-2023-HUMAN-01-64";"Pre-normative research and standardisation in industrial ecosystems (CSA)"
"101082007";"HORIZON-CL4-2021-SPACE-01-21";"Reusability for European strategic space launchers - technologies and operation maturation including flight test demonstration"
"101163017";"HORIZON-CL4-2023-PRESIDENCY-EVENT-2024-IBA";"Presidency event (conference) in Belgium: Industrial Technologies 2024"
"101072644";"HORIZON-CL4-2021-ESNS-IBA";"European Startup Nations Standard"
"101135803";"HORIZON-CL4-2023-HUMAN-01-33";"Fostering knowledge valorisation through societal and cultural interactions (CSA)"
"101092208";"HORIZON-CL4-2022-RESILIENCE-02-01-PCP";"Boosting green economic recovery and open strategic autonomy in Strategic Digital Technologies through pre-commercial procurement (PCP action)"
"101114754";"HORIZON-CL4-2022-DIGITAL-ASSEMBLY-IBA";"Digital Assembly - Presidency Event 2023"
"101189783";"HORIZON-CL4-2024-DIGITAL-EMERGING-01-04";"Industrial leadership in AI, Data and Robotics boosting competitiveness and the green transition (AI Data and Robotics Partnership) (IA)[[https://www.europarl.europa.eu/RegData/etudes/STUD/2021/662906/IPOL_STU(2021)662906_EN.pdf]]"
"101189824";"HORIZON-CL4-2024-DIGITAL-EMERGING-01-45";"Quantum sensing and metrology for market uptake (IA)"
"101091494";"HORIZON-CL4-2022-RESILIENCE-01-26";"'Innovate to transform' support for SME's sustainability transition (CSA)"
"101069594";"HORIZON-CL4-2021-HUMAN-01-04";"Trust & data sovereignty on the Internet (RIA)"
"101129646";"HORIZON-EUSPA-2022-SPACE-02-56";"Designing space-based downstream applications with international partners"
"101082630";"HORIZON-EUSPA-2021-SPACE-02-53";"EGNSS applications for the Digital Age"
"101092711";"HORIZON-CL4-2022-DATA-01-02";"Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)"
"101069595";"HORIZON-CL4-2021-HUMAN-01-01";"Verifiable robustness, energy efficiency and transparency for Trustworthy AI: Scientific excellence boosting industrial competitiveness (AI, Data and Robotics Partnership) (RIA)"
"101136335";"HORIZON-CL4-2023-TWIN-TRANSITION-01-02";"High-precision OR complex product manufacturing – potentially including the use of photonics (Made in Europe and Photonics Partnerships) (IA)"
"101138380";"HORIZON-CL4-2023-TWIN-TRANSITION-01-02";"High-precision OR complex product manufacturing – potentially including the use of photonics (Made in Europe and Photonics Partnerships) (IA)"
"101125120";"HORIZON-CL4-2023-SSA-SST-SP-ART195";"HORIZON-CL4-SSA-SST-SP - SST Sensors and Processing"
"101180091";"HORIZON-EUSPA-2023-SPACE-01-43";"Copernicus-based applications for businesses and policy-making"
"101082720";"HORIZON-CL4-2021-SPACE-01-43";"Copernicus Security and Emergency Services evolution"
"101125102";"HORIZON-CL4-2023-SSA-SST-MS-ART195";"HORIZON-CL4-SSA-SST-MS - New & improved EUSST Missions and Services"
"101130407";"HORIZON-EUSPA-2022-SPACE-02-51";"EGNSS applications for Smart mobility"
"101070125";"HORIZON-CL4-2021-HUMAN-01-08";"NGI International Collaboration - Transatlantic fellowship programme (CSA)"
"101091774";"HORIZON-CL4-2022-RESILIENCE-01-10";"Innovative materials for advanced (nano)electronic components and systems (RIA)"
"101135194";"HORIZON-CL4-2023-HUMAN-01-92";"R&I cooperation with Sub-Saharan Africa (CSA)"
"101092990";"HORIZON-CL4-2022-HUMAN-01-03";"Internet architecture and decentralised technologies (RIA)"
"101138366";"HORIZON-CL4-2023-RESILIENCE-01-42";"Boosting generation and diffusion of advanced technologies in SMEs based on a supply chain model (CSA)"
"101135888";"HORIZON-CL4-2023-HUMAN-01-54";"Green and digital skills and training needs for a just transition (CSA)"
"101081937";"HORIZON-CL4-2022-SPACE-01-82";"Space science and exploration technologies"
"101082230";"HORIZON-CL4-2022-SPACE-01-13";"End-to-end Earth observation systems and associated services"
"101082624";"HORIZON-EUSPA-2021-SPACE-02-51";"EGNSS and Copernicus applications fostering the European Green deal"
"101133911";"HORIZON-CL4-2023-SPACE-01-34";"Copernicus for Marine Environment Monitoring"
"101129658";"HORIZON-EUSPA-2022-SPACE-02-56";"Designing space-based downstream applications with international partners"
"101180225";"HORIZON-EUSPA-2023-SPACE-01-46";"Designing space-based downstream applications with international partners"
"101180201";"HORIZON-EUSPA-2023-SPACE-01-46";"Designing space-based downstream applications with international partners"
"101190041";"HORIZON-CL4-2024-SPACE-01-73";"Space technologies for European non-dependence and competitiveness"
"101082189";"HORIZON-EUSPA-2021-SPACE-02-51";"EGNSS and Copernicus applications fostering the European Green deal"
"101139292";"HORIZON-JU-SNS-2023-STREAM-B-01-03";"Communication Infrastructure Technologies and Devices"
"101137974";"HORIZON-CL4-2023-TWIN-TRANSITION-01-02";"High-precision OR complex product manufacturing – potentially including the use of photonics (Made in Europe and Photonics Partnerships) (IA)"
"101138897";"HORIZON-CL4-2023-RESILIENCE-01-42";"Boosting generation and diffusion of advanced technologies in SMEs based on a supply chain model (CSA)"
"101057049";"HORIZON-CL4-2021-TWIN-TRANSITION-01-05";"Manufacturing technologies for bio-based materials (Made in Europe Partnership) (RIA)"
"101177480";"HORIZON-CL4-2024-TWIN-TRANSITION-01-34";"Renewable hydrogen used as feedstock in innovative production routes (Processes4Planet Partnership) (RIA)"
"101081785";"HORIZON-CL4-2021-SPACE-01-81";"Space technologies for European non-dependence and competitiveness"
"101069904";"HORIZON-CL4-2021-HUMAN-01-31";"Support for transnational activities of National Contact Points in the thematic area of Space (CSA)"
"101058385";"HORIZON-CL4-2021-RESILIENCE-01-31";"European Technological and Social Innovation Factory (RIA)"
"101082476";"HORIZON-CL4-2022-SPACE-01-82";"Space science and exploration technologies"
"101092295";"HORIZON-CL4-2022-TWIN-TRANSITION-01-06";"ICT Innovation for Manufacturing Sustainability in SMEs (I4MS2) (Made in Europe Partnership) (IA)"
"101092646";"HORIZON-CL4-2022-DATA-01-02";"Cognitive Cloud: AI-enabled computing continuum from Cloud to Edge (RIA)"
"101082738";"HORIZON-CL4-2022-SPACE-01-82";"Space science and exploration technologies"
"101057029";"HORIZON-CL4-2021-TWIN-TRANSITION-01-03";"Laser-based technologies for green manufacturing (Photonics - Made in Europe Partnerships) (RIA)"
"101215869";"HORIZON-CL4-2024-PRESIDENCY-EVENT-2025-IBA";"Presidency Event (conference): Technologies for Europe 2025 (Driving Green Technologies and Materials in Industry"
"101082464";"HORIZON-CL4-2022-SPACE-01-11";"Future space ecosystems: on-orbit operations, preparation of orbital demonstration mission"
"101131190";"HORIZON-EUSPA-2022-SPACE-02-56";"Designing space-based downstream applications with international partners"
"101070028";"HORIZON-CL4-2021-HUMAN-01-01";"Verifiable robustness, energy efficiency and transparency for Trustworthy AI: Scientific excellence boosting industrial competitiveness (AI, Data and Robotics Partnership) (RIA)"
"101214737";"HORIZON-CL4-2024-ICT-EVENT-2025-IBA";"ICT Event 2025"
"101070043";"HORIZON-CL4-2021-HUMAN-01-29";"Support for transnational activities of National Contact Points in the thematic area of Digital (CSA)"
"101139167";"HORIZON-JU-SNS-2023-STREAM-B-01-05";"Microelectronics-based Solutions for 6G Networks"
"101125116";"HORIZON-CL4-2023-SSA-SST-SB-ART195";"HORIZON-CL4-SSA-SST-SB - Space-based SST (mission, system and sensors network)"
"101135181";"HORIZON-CL4-2023-HUMAN-01-33";"Fostering knowledge valorisation through societal and cultural interactions (CSA)"
"101091367";"HORIZON-CL4-2022-RESILIENCE-01-26";"'Innovate to transform' support for SME's sustainability transition (CSA)"
"101091679";"HORIZON-CL4-2022-TWIN-TRANSITION-01-10";"Circular flows for solid waste in urban environment (Processes4Planet Partnership) (IA)"
"101135075";"HORIZON-CL4-2023-SPACE-01-63";"Quantum Space Gravimetry Phase-A Study"
"101129891";"HORIZON-EUSPA-2022-SPACE-02-51";"EGNSS applications for Smart mobility"
"101138742";"HORIZON-CL4-2023-TWIN-TRANSITION-01-45";"Circular economy solutions for the valorisation of low-quality scrap streams, materials recirculation with high recycling rate, and residue valorisation for long term goal towards zero waste (Clean Steel Partnership) (RIA)"
"101091982";"HORIZON-CL4-2022-TWIN-TRANSITION-01-02";"Products with complex functional surfaces (Made in Europe Partnership) (RIA)"
"101177922";"HORIZON-CL4-2024-RESILIENCE-01-41";"'Innovate to transform' support for SME's sustainability transition (CSA)"
"101180110";"HORIZON-EUSPA-2023-SPACE-01-61";"EU GOVSATCOM for a safer and more secure EU"
"101092242";"HORIZON-CL4-2022-RESILIENCE-01-13";"Smart and multifunctional biomaterials for health innovations (RIA)"
"101092944";"HORIZON-CL4-2022-DATA-01-05";"Extreme data mining, aggregation and analytics technologies and solutions (RIA)"
"101129626";"HORIZON-EUSPA-2022-SPACE-02-61";"GOVSATCOM Service developments and demonstrations"
"101135515";"HORIZON-CL4-2023-SPACE-01-72";"Space technologies for European non-dependence and competitiveness"
"101177617";"HORIZON-CL4-2024-RESILIENCE-01-01";"Exploration of critical raw materials in deep land deposits (RIA)"
"101135428";"HORIZON-CL4-2023-SPACE-01-72";"Space technologies for European non-dependence and competitiveness"
"101137809";"HORIZON-CL4-2023-RESILIENCE-01-23";"Computational models for the development of safe and sustainable by design chemicals and materials (RIA)"
"101189962";"HORIZON-CL4-2024-SPACE-01-35";"Copernicus for Land and Water"
"101082493";"HORIZON-CL4-2022-SPACE-01-13";"End-to-end Earth observation systems and associated services"
"101082745";"HORIZON-CL4-2022-SPACE-01-13";"End-to-end Earth observation systems and associated services"
"101135481";"HORIZON-CL4-2023-SPACE-01-31";"Copernicus for Atmosphere and Climate Change, including CO2"
"101135997";"HORIZON-CL4-2023-HUMAN-01-53";"Localised and Urban Manufacturing, supporting creativity and the New European Bauhaus (RIA using FSTP)"
"101139070";"HORIZON-JU-SNS-2023-STREAM-CSA-01";"SNS Societal Challenges"
"101180146";"HORIZON-EUSPA-2023-SPACE-01-43";"Copernicus-based applications for businesses and policy-making"
"101091373";"HORIZON-CL4-2022-TWIN-TRANSITION-01-02";"Products with complex functional surfaces (Made in Europe Partnership) (RIA)"
"101143297";"HORIZON-CL4-2023-ICT-EVENT-2024";"ICT Event 2024"
"101070069";"HORIZON-CL4-2021-DATA-01-03";"Technologies for data management (AI, Data and Robotics Partnership) (IA)"
"101125121";"HORIZON-CL4-2023-SSA-SST-SD-ART195";"HORIZON-CL4-SSA-SST-SD - SST Networking, Security & Data sharing"
"101200215";"HORIZON-CL4-2024-ESNS-IBA";"European Startup Nations Standard"
"101057988";"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)"
"101081568";"HORIZON-CL4-2021-SPACE-01-44";"Copernicus evolution for cross-services thematic domains"
"101058477";"HORIZON-CL4-2021-TWIN-TRANSITION-01-01";"AI enhanced robotics systems for smart manufacturing (AI, Data and Robotics - Made in Europe Partnerships) (IA)"
"101058450";"HORIZON-CL4-2021-RESILIENCE-01-12";"Safe- and sustainable-by-design metallic coatings and engineered surfaces (RIA)"
"101177798";"HORIZON-CL4-2024-TWIN-TRANSITION-01-46";"CO2-neutral steel production with hydrogen, secondary carbon carriers and electricity OR innovative steel applications for low CO2 emissions (Clean Steel Partnership) (RIA)"
"101070035";"HORIZON-CL4-2021-HUMAN-01-30";"Support for transnational activities of National Contact Points in the thematic area of Industry (CSA)"
"101082236";"HORIZON-CL4-2022-SPACE-01-81";"Space technologies for European non-dependence and competitiveness"
"101178023";"HORIZON-CL4-2024-RESILIENCE-01-41";"'Innovate to transform' support for SME's sustainability transition (CSA)"
"101092234";"HORIZON-CL4-2022-TWIN-TRANSITION-01-16";"Modular and hybrid heating technologies in steel production (Clean Steel Partnership)  (IA)"
"101092644";"HORIZON-CL4-2022-DATA-01-05";"Extreme data mining, aggregation and analytics technologies and solutions (RIA)"
"101177746";"HORIZON-CL4-2024-RESILIENCE-01-04";"Technologies for processing and refining of critical raw materials (IA)"
"101135095";"HORIZON-CL4-2023-SPACE-01-22";"New space transportation solutions and services"
"101091783";"HORIZON-CL4-2022-TWIN-TRANSITION-01-03";"Excellence in distributed control and modular manufacturing (Made in Europe Partnership) (RIA)"
"101058693";"HORIZON-CL4-2021-RESILIENCE-01-29";"'Innovate to transform' support for SME's sustainability transition (CSA)"
"101082517";"HORIZON-CL4-2021-SPACE-01-12";"Future space ecosystems: on-orbit operations, new system concepts"
"101180176";"HORIZON-EUSPA-2023-SPACE-01-42";"EGNSS - Closing the gaps in mature, regulated and long lead markets"
"101082466";"HORIZON-CL4-2022-SPACE-01-82";"Space science and exploration technologies"
"101189988";"HORIZON-CL4-2024-SPACE-01-73";"Space technologies for European non-dependence and competitiveness"
"101070666";"HORIZON-CL4-2021-HUMAN-01-26";"Workforce skills for industry 5.0 (RIA)"
"101138334";"HORIZON-CL4-2023-TWIN-TRANSITION-01-07";"Achieving resiliency in value networks through modelling and Manufacturing as a Service (Made in Europe Partnership) (RIA)"
"101138342";"HORIZON-CL4-2023-TWIN-TRANSITION-01-08";"Foresight and technology transfer for Manufacturing as a Service (Made in Europe Partnership) (CSA)"
"101091766";"HORIZON-CL4-2022-RESILIENCE-01-13";"Smart and multifunctional biomaterials for health innovations (RIA)"
"101082732";"HORIZON-EUSPA-2021-SPACE-02-51";"EGNSS and Copernicus applications fostering the European Green deal"
"101058656";"HORIZON-CL4-2021-TWIN-TRANSITION-01-16";"Hubs for Circularity European Community of Practice (ECoP) platform (Processes4Planet Partnership) (CSA)"
"101129911";"HORIZON-CL4-2023-RESILIENCE-01-32";"Bioinspired and biomimetic materials for sustainable textiles (IA)"
"101135455";"HORIZON-CL4-2023-SPACE-01-72";"Space technologies for European non-dependence and competitiveness"
"101180172";"HORIZON-EUSPA-2023-SPACE-01-43";"Copernicus-based applications for businesses and policy-making"
"101135077";"HORIZON-CL4-2023-RESILIENCE-01-02";"Innovative technologies for sustainable and decarbonised extraction (RIA)"
"101082355";"HORIZON-EUSPA-2021-SPACE-02-51";"EGNSS and Copernicus applications fostering the European Green deal"
"101092993";"HORIZON-CL4-2022-DIGITAL-EMERGING-01-26";"Open source for cloud-based services (RIA)"
"101136078";"HORIZON-CL4-2023-HUMAN-01-12";"Pilots for the Next Generation Internet (IA)"
"101178074";"HORIZON-CL4-2024-RESILIENCE-01-24";"Development of safe and sustainable by design alternatives (IA)"
"101058409";"HORIZON-CL4-2021-TWIN-TRANSITION-01-03";"Laser-based technologies for green manufacturing (Photonics - Made in Europe Partnerships) (RIA)"
"101135595";"HORIZON-CL4-2023-SPACE-01-11";"End-to-end Earth observation systems and associated services"
"101082555";"HORIZON-EUSPA-2021-SPACE-02-52";"EGNSS applications for Safety and Crisis management"
"101092087";"HORIZON-CL4-2022-TWIN-TRANSITION-01-16";"Modular and hybrid heating technologies in steel production (Clean Steel Partnership)  (IA)"
"101136022";"HORIZON-CL4-2023-HUMAN-01-66";"Promoting EU standards globally (CSA)"
"101070521";"HORIZON-CL4-2021-HUMAN-01-13";"eXtended Reality Modelling (RIA)"
"101092887";"HORIZON-CL4-2022-HUMAN-01-07";"NGI International Collaboration - USA and Canada (RIA)"
"101135965";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-32";"Sustainable safe-by-design 2D materials technology (RIA)"
"101131955";"HORIZON-EUSPA-2022-SPACE-02-52";"Public sector as Galileo and/or Copernicus user"
"101136011";"HORIZON-CL4-2023-HUMAN-01-54";"Green and digital skills and training needs for a just transition (CSA)"
"101138432";"HORIZON-CL4-2023-RESILIENCE-01-02";"Innovative technologies for sustainable and decarbonised extraction (RIA)"
"101125111";"HORIZON-CL4-2023-SSA-SST-STM-AE-ART195";"HORIZON-CL4-SSA-SST-STM-AE - SST & STM system architecture and evolutions"
"101082320";"HORIZON-EUSPA-2021-SPACE-02-52";"EGNSS applications for Safety and Crisis management"
"101082164";"HORIZON-CL4-2022-SPACE-01-62";"Space Weather"
"101134934";"HORIZON-CL4-2023-SPACE-01-12";"Future Space Ecosystem and Enabling Technologies"
"101131859";"HORIZON-EUSPA-2022-SPACE-02-56";"Designing space-based downstream applications with international partners"
"101092161";"HORIZON-CL4-2022-TWIN-TRANSITION-01-09";"Demonstrate the use of Digital Logbook for buildings (IA)"
"101082551";"HORIZON-EUSPA-2021-SPACE-02-51";"EGNSS and Copernicus applications fostering the European Green deal"
"101135429";"HORIZON-CL4-2023-HUMAN-01-11";"Next Generation Internet Fund (RIA)"
"101180124";"HORIZON-EUSPA-2023-SPACE-01-42";"EGNSS - Closing the gaps in mature, regulated and long lead markets"
